Bird_Pos,Bird_Vel,Horiz_Dist,Vert_Dist_Top,Vert_Dist_Bottom,Collision,Score
709.5,8.75,-49,190.5,-14.5,0,2
709.5,8.75,539,219.5,-43.5,0,2
709.5,8.75,842,653.5,-477.5,0,2
718.5,9.0,-52,199.5,-23.5,0,2
718.5,9.0,536,228.5,-52.5,0,2
718.5,9.0,839,662.5,-486.5,0,2
727.75,9.25,-55,208.75,-32.75,0,2
727.75,9.25,533,237.75,-61.75,0,2
727.75,9.25,836,671.75,-495.75,0,2
737.25,9.5,-58,218.25,-42.25,0,2
737.25,9.5,530,247.25,-71.25,0,2
737.25,9.5,833,681.25,-505.25,0,2
747.0,9.75,-61,228.0,-52.0,0,2
747.0,9.75,527,257.0,-81.0,0,2
747.0,9.75,830,691.0,-515.0,0,2
757.0,10.0,-64,238.0,-62.0,0,2
757.0,10.0,524,267.0,-91.0,0,2
757.0,10.0,827,701.0,-525.0,0,2
767.25,10.25,-67,248.25,-72.25,0,2
767.25,10.25,521,277.25,-101.25,0,2
767.25,10.25,824,711.25,-535.25,0,2
775,0,-70,256,-80,0,2
775,0,518,285,-109,0,2
775,0,821,719,-543,0,2
400.25,0.25,947,-72.75,248.75,0,0
400.25,0.25,1147,90.25,85.75,0,0
400.25,0.25,1347,0.25,175.75,0,0
400.75,0.5,944,-72.25,248.25,0,0
400.75,0.5,1144,90.75,85.25,0,0
400.75,0.5,1344,0.75,175.25,0,0
401.5,0.75,941,-71.5,247.5,0,0
401.5,0.75,1141,91.5,84.5,0,0
401.5,0.75,1341,1.5,174.5,0,0
402.5,1.0,938,-70.5,246.5,0,0
402.5,1.0,1138,92.5,83.5,0,0
402.5,1.0,1338,2.5,173.5,0,0
403.75,1.25,935,-69.25,245.25,0,0
403.75,1.25,1135,93.75,82.25,0,0
403.75,1.25,1335,3.75,172.25,0,0
405.25,1.5,932,-67.75,243.75,0,0
405.25,1.5,1132,95.25,80.75,0,0
405.25,1.5,1332,5.25,170.75,0,0
407.0,1.75,929,-66.0,242.0,0,0
407.0,1.75,1129,97.0,79.0,0,0
407.0,1.75,1329,7.0,169.0,0,0
409.0,2.0,926,-64.0,240.0,0,0
409.0,2.0,1126,99.0,77.0,0,0
409.0,2.0,1326,9.0,167.0,0,0
411.25,2.25,923,-61.75,237.75,0,0
411.25,2.25,1123,101.25,74.75,0,0
411.25,2.25,1323,11.25,164.75,0,0
413.75,2.5,920,-59.25,235.25,0,0
413.75,2.5,1120,103.75,72.25,0,0
413.75,2.5,1320,13.75,162.25,0,0
416.5,2.75,917,-56.5,232.5,0,0
416.5,2.75,1117,106.5,69.5,0,0
416.5,2.75,1317,16.5,159.5,0,0
419.5,3.0,914,-53.5,229.5,0,0
419.5,3.0,1114,109.5,66.5,0,0
419.5,3.0,1314,19.5,156.5,0,0
422.75,3.25,911,-50.25,226.25,0,0
422.75,3.25,1111,112.75,63.25,0,0
422.75,3.25,1311,22.75,153.25,0,0
426.25,3.5,908,-46.75,222.75,0,0
426.25,3.5,1108,116.25,59.75,0,0
426.25,3.5,1308,26.25,149.75,0,0
430.0,3.75,905,-43.0,219.0,0,0
430.0,3.75,1105,120.0,56.0,0,0
430.0,3.75,1305,30.0,146.0,0,0
434.0,4.0,902,-39.0,215.0,0,0
434.0,4.0,1102,124.0,52.0,0,0
434.0,4.0,1302,34.0,142.0,0,0
438.25,4.25,899,-34.75,210.75,0,0
438.25,4.25,1099,128.25,47.75,0,0
438.25,4.25,1299,38.25,137.75,0,0
442.75,4.5,896,-30.25,206.25,0,0
442.75,4.5,1096,132.75,43.25,0,0
442.75,4.5,1296,42.75,133.25,0,0
447.5,4.75,893,-25.5,201.5,0,0
447.5,4.75,1093,137.5,38.5,0,0
447.5,4.75,1293,47.5,128.5,0,0
452.5,5.0,890,-20.5,196.5,0,0
452.5,5.0,1090,142.5,33.5,0,0
452.5,5.0,1290,52.5,123.5,0,0
457.75,5.25,887,-15.25,191.25,0,0
457.75,5.25,1087,147.75,28.25,0,0
457.75,5.25,1287,57.75,118.25,0,0
463.25,5.5,884,-9.75,185.75,0,0
463.25,5.5,1084,153.25,22.75,0,0
463.25,5.5,1284,63.25,112.75,0,0
469.0,5.75,881,-4.0,180.0,0,0
469.0,5.75,1081,159.0,17.0,0,0
469.0,5.75,1281,69.0,107.0,0,0
475.0,6.0,878,2.0,174.0,0,0
475.0,6.0,1078,165.0,11.0,0,0
475.0,6.0,1278,75.0,101.0,0,0
481.25,6.25,875,8.25,167.75,0,0
481.25,6.25,1075,171.25,4.75,0,0
481.25,6.25,1275,81.25,94.75,0,0
487.75,6.5,872,14.75,161.25,0,0
487.75,6.5,1072,177.75,-1.75,0,0
487.75,6.5,1272,87.75,88.25,0,0
494.5,6.75,869,21.5,154.5,0,0
494.5,6.75,1069,184.5,-8.5,0,0
494.5,6.75,1269,94.5,81.5,0,0
501.5,7.0,866,28.5,147.5,0,0
501.5,7.0,1066,191.5,-15.5,0,0
501.5,7.0,1266,101.5,74.5,0,0
508.75,7.25,863,35.75,140.25,0,0
508.75,7.25,1063,198.75,-22.75,0,0
508.75,7.25,1263,108.75,67.25,0,0
504.0,-4.75,860,31.0,145.0,0,0
504.0,-4.75,1060,194.0,-18.0,0,0
504.0,-4.75,1260,104.0,72.0,0,0
499.5,-4.5,857,26.5,149.5,0,0
499.5,-4.5,1057,189.5,-13.5,0,0
499.5,-4.5,1257,99.5,76.5,0,0
495.25,-4.25,854,22.25,153.75,0,0
495.25,-4.25,1054,185.25,-9.25,0,0
495.25,-4.25,1254,95.25,80.75,0,0
491.25,-4.0,851,18.25,157.75,0,0
491.25,-4.0,1051,181.25,-5.25,0,0
491.25,-4.0,1251,91.25,84.75,0,0
487.5,-3.75,848,14.5,161.5,0,0
487.5,-3.75,1048,177.5,-1.5,0,0
487.5,-3.75,1248,87.5,88.5,0,0
484.0,-3.5,845,11.0,165.0,0,0
484.0,-3.5,1045,174.0,2.0,0,0
484.0,-3.5,1245,84.0,92.0,0,0
480.75,-3.25,842,7.75,168.25,0,0
480.75,-3.25,1042,170.75,5.25,0,0
480.75,-3.25,1242,80.75,95.25,0,0
477.75,-3.0,839,4.75,171.25,0,0
477.75,-3.0,1039,167.75,8.25,0,0
477.75,-3.0,1239,77.75,98.25,0,0
475.0,-2.75,836,2.0,174.0,0,0
475.0,-2.75,1036,165.0,11.0,0,0
475.0,-2.75,1236,75.0,101.0,0,0
472.5,-2.5,833,-0.5,176.5,0,0
472.5,-2.5,1033,162.5,13.5,0,0
472.5,-2.5,1233,72.5,103.5,0,0
470.25,-2.25,830,-2.75,178.75,0,0
470.25,-2.25,1030,160.25,15.75,0,0
470.25,-2.25,1230,70.25,105.75,0,0
468.25,-2.0,827,-4.75,180.75,0,0
468.25,-2.0,1027,158.25,17.75,0,0
468.25,-2.0,1227,68.25,107.75,0,0
466.5,-1.75,824,-6.5,182.5,0,0
466.5,-1.75,1024,156.5,19.5,0,0
466.5,-1.75,1224,66.5,109.5,0,0
465.0,-1.5,821,-8.0,184.0,0,0
465.0,-1.5,1021,155.0,21.0,0,0
465.0,-1.5,1221,65.0,111.0,0,0
463.75,-1.25,818,-9.25,185.25,0,0
463.75,-1.25,1018,153.75,22.25,0,0
463.75,-1.25,1218,63.75,112.25,0,0
462.75,-1.0,815,-10.25,186.25,0,0
462.75,-1.0,1015,152.75,23.25,0,0
462.75,-1.0,1215,62.75,113.25,0,0
462.0,-0.75,812,-11.0,187.0,0,0
462.0,-0.75,1012,152.0,24.0,0,0
462.0,-0.75,1212,62.0,114.0,0,0
461.5,-0.5,809,-11.5,187.5,0,0
461.5,-0.5,1009,151.5,24.5,0,0
461.5,-0.5,1209,61.5,114.5,0,0
461.25,-0.25,806,-11.75,187.75,0,0
461.25,-0.25,1006,151.25,24.75,0,0
461.25,-0.25,1206,61.25,114.75,0,0
461.25,0.0,803,-11.75,187.75,0,0
461.25,0.0,1003,151.25,24.75,0,0
461.25,0.0,1203,61.25,114.75,0,0
461.5,0.25,800,-11.5,187.5,0,0
461.5,0.25,1000,151.5,24.5,0,0
461.5,0.25,1200,61.5,114.5,0,0
462.0,0.5,797,-11.0,187.0,0,0
462.0,0.5,997,152.0,24.0,0,0
462.0,0.5,1197,62.0,114.0,0,0
462.75,0.75,794,-10.25,186.25,0,0
462.75,0.75,994,152.75,23.25,0,0
462.75,0.75,1194,62.75,113.25,0,0
463.75,1.0,791,-9.25,185.25,0,0
463.75,1.0,991,153.75,22.25,0,0
463.75,1.0,1191,63.75,112.25,0,0
465.0,1.25,788,-8.0,184.0,0,0
465.0,1.25,988,155.0,21.0,0,0
465.0,1.25,1188,65.0,111.0,0,0
466.5,1.5,785,-6.5,182.5,0,0
466.5,1.5,985,156.5,19.5,0,0
466.5,1.5,1185,66.5,109.5,0,0
468.25,1.75,782,-4.75,180.75,0,0
468.25,1.75,982,158.25,17.75,0,0
468.25,1.75,1182,68.25,107.75,0,0
470.25,2.0,779,-2.75,178.75,0,0
470.25,2.0,979,160.25,15.75,0,0
470.25,2.0,1179,70.25,105.75,0,0
472.5,2.25,776,-0.5,176.5,0,0
472.5,2.25,976,162.5,13.5,0,0
472.5,2.25,1176,72.5,103.5,0,0
475.0,2.5,773,2.0,174.0,0,0
475.0,2.5,973,165.0,11.0,0,0
475.0,2.5,1173,75.0,101.0,0,0
477.75,2.75,770,4.75,171.25,0,0
477.75,2.75,970,167.75,8.25,0,0
477.75,2.75,1170,77.75,98.25,0,0
480.75,3.0,767,7.75,168.25,0,0
480.75,3.0,967,170.75,5.25,0,0
480.75,3.0,1167,80.75,95.25,0,0
484.0,3.25,764,11.0,165.0,0,0
484.0,3.25,964,174.0,2.0,0,0
484.0,3.25,1164,84.0,92.0,0,0
487.5,3.5,761,14.5,161.5,0,0
487.5,3.5,961,177.5,-1.5,0,0
487.5,3.5,1161,87.5,88.5,0,0
491.25,3.75,758,18.25,157.75,0,0
491.25,3.75,958,181.25,-5.25,0,0
491.25,3.75,1158,91.25,84.75,0,0
486.5,-4.75,755,13.5,162.5,0,0
486.5,-4.75,955,176.5,-0.5,0,0
486.5,-4.75,1155,86.5,89.5,0,0
482.0,-4.5,752,9.0,167.0,0,0
482.0,-4.5,952,172.0,4.0,0,0
482.0,-4.5,1152,82.0,94.0,0,0
477.75,-4.25,749,4.75,171.25,0,0
477.75,-4.25,949,167.75,8.25,0,0
477.75,-4.25,1149,77.75,98.25,0,0
473.75,-4.0,746,0.75,175.25,0,0
473.75,-4.0,946,163.75,12.25,0,0
473.75,-4.0,1146,73.75,102.25,0,0
470.0,-3.75,743,-3.0,179.0,0,0
470.0,-3.75,943,160.0,16.0,0,0
470.0,-3.75,1143,70.0,106.0,0,0
466.5,-3.5,740,-6.5,182.5,0,0
466.5,-3.5,940,156.5,19.5,0,0
466.5,-3.5,1140,66.5,109.5,0,0
463.25,-3.25,737,-9.75,185.75,0,0
463.25,-3.25,937,153.25,22.75,0,0
463.25,-3.25,1137,63.25,112.75,0,0
460.25,-3.0,734,-12.75,188.75,0,0
460.25,-3.0,934,150.25,25.75,0,0
460.25,-3.0,1134,60.25,115.75,0,0
457.5,-2.75,731,-15.5,191.5,0,0
457.5,-2.75,931,147.5,28.5,0,0
457.5,-2.75,1131,57.5,118.5,0,0
455.0,-2.5,728,-18.0,194.0,0,0
455.0,-2.5,928,145.0,31.0,0,0
455.0,-2.5,1128,55.0,121.0,0,0
452.75,-2.25,725,-20.25,196.25,0,0
452.75,-2.25,925,142.75,33.25,0,0
452.75,-2.25,1125,52.75,123.25,0,0
450.75,-2.0,722,-22.25,198.25,0,0
450.75,-2.0,922,140.75,35.25,0,0
450.75,-2.0,1122,50.75,125.25,0,0
449.0,-1.75,719,-24.0,200.0,0,0
449.0,-1.75,919,139.0,37.0,0,0
449.0,-1.75,1119,49.0,127.0,0,0
447.5,-1.5,716,-25.5,201.5,0,0
447.5,-1.5,916,137.5,38.5,0,0
447.5,-1.5,1116,47.5,128.5,0,0
446.25,-1.25,713,-26.75,202.75,0,0
446.25,-1.25,913,136.25,39.75,0,0
446.25,-1.25,1113,46.25,129.75,0,0
445.25,-1.0,710,-27.75,203.75,0,0
445.25,-1.0,910,135.25,40.75,0,0
445.25,-1.0,1110,45.25,130.75,0,0
444.5,-0.75,707,-28.5,204.5,0,0
444.5,-0.75,907,134.5,41.5,0,0
444.5,-0.75,1107,44.5,131.5,0,0
444.0,-0.5,704,-29.0,205.0,0,0
444.0,-0.5,904,134.0,42.0,0,0
444.0,-0.5,1104,44.0,132.0,0,0
443.75,-0.25,701,-29.25,205.25,0,0
443.75,-0.25,901,133.75,42.25,0,0
443.75,-0.25,1101,43.75,132.25,0,0
443.75,0.0,698,-29.25,205.25,0,0
443.75,0.0,898,133.75,42.25,0,0
443.75,0.0,1098,43.75,132.25,0,0
444.0,0.25,695,-29.0,205.0,0,0
444.0,0.25,895,134.0,42.0,0,0
444.0,0.25,1095,44.0,132.0,0,0
444.5,0.5,692,-28.5,204.5,0,0
444.5,0.5,892,134.5,41.5,0,0
444.5,0.5,1092,44.5,131.5,0,0
445.25,0.75,689,-27.75,203.75,0,0
445.25,0.75,889,135.25,40.75,0,0
445.25,0.75,1089,45.25,130.75,0,0
446.25,1.0,686,-26.75,202.75,0,0
446.25,1.0,886,136.25,39.75,0,0
446.25,1.0,1086,46.25,129.75,0,0
447.5,1.25,683,-25.5,201.5,0,0
447.5,1.25,883,137.5,38.5,0,0
447.5,1.25,1083,47.5,128.5,0,0
449.0,1.5,680,-24.0,200.0,0,0
449.0,1.5,880,139.0,37.0,0,0
449.0,1.5,1080,49.0,127.0,0,0
450.75,1.75,677,-22.25,198.25,0,0
450.75,1.75,877,140.75,35.25,0,0
450.75,1.75,1077,50.75,125.25,0,0
452.75,2.0,674,-20.25,196.25,0,0
452.75,2.0,874,142.75,33.25,0,0
452.75,2.0,1074,52.75,123.25,0,0
455.0,2.25,671,-18.0,194.0,0,0
455.0,2.25,871,145.0,31.0,0,0
455.0,2.25,1071,55.0,121.0,0,0
457.5,2.5,668,-15.5,191.5,0,0
457.5,2.5,868,147.5,28.5,0,0
457.5,2.5,1068,57.5,118.5,0,0
460.25,2.75,665,-12.75,188.75,0,0
460.25,2.75,865,150.25,25.75,0,0
460.25,2.75,1065,60.25,115.75,0,0
463.25,3.0,662,-9.75,185.75,0,0
463.25,3.0,862,153.25,22.75,0,0
463.25,3.0,1062,63.25,112.75,0,0
466.5,3.25,659,-6.5,182.5,0,0
466.5,3.25,859,156.5,19.5,0,0
466.5,3.25,1059,66.5,109.5,0,0
461.75,-4.75,656,-11.25,187.25,0,0
461.75,-4.75,856,151.75,24.25,0,0
461.75,-4.75,1056,61.75,114.25,0,0
457.25,-4.5,653,-15.75,191.75,0,0
457.25,-4.5,853,147.25,28.75,0,0
457.25,-4.5,1053,57.25,118.75,0,0
453.0,-4.25,650,-20.0,196.0,0,0
453.0,-4.25,850,143.0,33.0,0,0
453.0,-4.25,1050,53.0,123.0,0,0
449.0,-4.0,647,-24.0,200.0,0,0
449.0,-4.0,847,139.0,37.0,0,0
449.0,-4.0,1047,49.0,127.0,0,0
445.25,-3.75,644,-27.75,203.75,0,0
445.25,-3.75,844,135.25,40.75,0,0
445.25,-3.75,1044,45.25,130.75,0,0
441.75,-3.5,641,-31.25,207.25,0,0
441.75,-3.5,841,131.75,44.25,0,0
441.75,-3.5,1041,41.75,134.25,0,0
438.5,-3.25,638,-34.5,210.5,0,0
438.5,-3.25,838,128.5,47.5,0,0
438.5,-3.25,1038,38.5,137.5,0,0
435.5,-3.0,635,-37.5,213.5,0,0
435.5,-3.0,835,125.5,50.5,0,0
435.5,-3.0,1035,35.5,140.5,0,0
432.75,-2.75,632,-40.25,216.25,0,0
432.75,-2.75,832,122.75,53.25,0,0
432.75,-2.75,1032,32.75,143.25,0,0
430.25,-2.5,629,-42.75,218.75,0,0
430.25,-2.5,829,120.25,55.75,0,0
430.25,-2.5,1029,30.25,145.75,0,0
428.0,-2.25,626,-45.0,221.0,0,0
428.0,-2.25,826,118.0,58.0,0,0
428.0,-2.25,1026,28.0,148.0,0,0
426.0,-2.0,623,-47.0,223.0,0,0
426.0,-2.0,823,116.0,60.0,0,0
426.0,-2.0,1023,26.0,150.0,0,0
424.25,-1.75,620,-48.75,224.75,0,0
424.25,-1.75,820,114.25,61.75,0,0
424.25,-1.75,1020,24.25,151.75,0,0
422.75,-1.5,617,-50.25,226.25,0,0
422.75,-1.5,817,112.75,63.25,0,0
422.75,-1.5,1017,22.75,153.25,0,0
421.5,-1.25,614,-51.5,227.5,0,0
421.5,-1.25,814,111.5,64.5,0,0
421.5,-1.25,1014,21.5,154.5,0,0
420.5,-1.0,611,-52.5,228.5,0,0
420.5,-1.0,811,110.5,65.5,0,0
420.5,-1.0,1011,20.5,155.5,0,0
419.75,-0.75,608,-53.25,229.25,0,0
419.75,-0.75,808,109.75,66.25,0,0
419.75,-0.75,1008,19.75,156.25,0,0
419.25,-0.5,605,-53.75,229.75,0,0
419.25,-0.5,805,109.25,66.75,0,0
419.25,-0.5,1005,19.25,156.75,0,0
419.0,-0.25,602,-54.0,230.0,0,0
419.0,-0.25,802,109.0,67.0,0,0
419.0,-0.25,1002,19.0,157.0,0,0
419.0,0.0,599,-54.0,230.0,0,0
419.0,0.0,799,109.0,67.0,0,0
419.0,0.0,999,19.0,157.0,0,0
419.25,0.25,596,-53.75,229.75,0,0
419.25,0.25,796,109.25,66.75,0,0
419.25,0.25,996,19.25,156.75,0,0
419.75,0.5,593,-53.25,229.25,0,0
419.75,0.5,793,109.75,66.25,0,0
419.75,0.5,993,19.75,156.25,0,0
420.5,0.75,590,-52.5,228.5,0,0
420.5,0.75,790,110.5,65.5,0,0
420.5,0.75,990,20.5,155.5,0,0
421.5,1.0,587,-51.5,227.5,0,0
421.5,1.0,787,111.5,64.5,0,0
421.5,1.0,987,21.5,154.5,0,0
422.75,1.25,584,-50.25,226.25,0,0
422.75,1.25,784,112.75,63.25,0,0
422.75,1.25,984,22.75,153.25,0,0
424.25,1.5,581,-48.75,224.75,0,0
424.25,1.5,781,114.25,61.75,0,0
424.25,1.5,981,24.25,151.75,0,0
426.0,1.75,578,-47.0,223.0,0,0
426.0,1.75,778,116.0,60.0,0,0
426.0,1.75,978,26.0,150.0,0,0
428.0,2.0,575,-45.0,221.0,0,0
428.0,2.0,775,118.0,58.0,0,0
428.0,2.0,975,28.0,148.0,0,0
430.25,2.25,572,-42.75,218.75,0,0
430.25,2.25,772,120.25,55.75,0,0
430.25,2.25,972,30.25,145.75,0,0
432.75,2.5,569,-40.25,216.25,0,0
432.75,2.5,769,122.75,53.25,0,0
432.75,2.5,969,32.75,143.25,0,0
435.5,2.75,566,-37.5,213.5,0,0
435.5,2.75,766,125.5,50.5,0,0
435.5,2.75,966,35.5,140.5,0,0
438.5,3.0,563,-34.5,210.5,0,0
438.5,3.0,763,128.5,47.5,0,0
438.5,3.0,963,38.5,137.5,0,0
441.75,3.25,560,-31.25,207.25,0,0
441.75,3.25,760,131.75,44.25,0,0
441.75,3.25,960,41.75,134.25,0,0
445.25,3.5,557,-27.75,203.75,0,0
445.25,3.5,757,135.25,40.75,0,0
445.25,3.5,957,45.25,130.75,0,0
449.0,3.75,554,-24.0,200.0,0,0
449.0,3.75,754,139.0,37.0,0,0
449.0,3.75,954,49.0,127.0,0,0
453.0,4.0,551,-20.0,196.0,0,0
453.0,4.0,751,143.0,33.0,0,0
453.0,4.0,951,53.0,123.0,0,0
457.25,4.25,548,-15.75,191.75,0,0
457.25,4.25,748,147.25,28.75,0,0
457.25,4.25,948,57.25,118.75,0,0
461.75,4.5,545,-11.25,187.25,0,0
461.75,4.5,745,151.75,24.25,0,0
461.75,4.5,945,61.75,114.25,0,0
466.5,4.75,542,-6.5,182.5,0,0
466.5,4.75,742,156.5,19.5,0,0
466.5,4.75,942,66.5,109.5,0,0
471.5,5.0,539,-1.5,177.5,0,0
471.5,5.0,739,161.5,14.5,0,0
471.5,5.0,939,71.5,104.5,0,0
476.75,5.25,536,3.75,172.25,0,0
476.75,5.25,736,166.75,9.25,0,0
476.75,5.25,936,76.75,99.25,0,0
482.25,5.5,533,9.25,166.75,0,0
482.25,5.5,733,172.25,3.75,0,0
482.25,5.5,933,82.25,93.75,0,0
488.0,5.75,530,15.0,161.0,0,0
488.0,5.75,730,178.0,-2.0,0,0
488.0,5.75,930,88.0,88.0,0,0
494.0,6.0,527,21.0,155.0,0,0
494.0,6.0,727,184.0,-8.0,0,0
494.0,6.0,927,94.0,82.0,0,0
500.25,6.25,524,27.25,148.75,0,0
500.25,6.25,724,190.25,-14.25,0,0
500.25,6.25,924,100.25,75.75,0,0
495.5,-4.75,521,22.5,153.5,0,0
495.5,-4.75,721,185.5,-9.5,0,0
495.5,-4.75,921,95.5,80.5,0,0
491.0,-4.5,518,18.0,158.0,0,0
491.0,-4.5,718,181.0,-5.0,0,0
491.0,-4.5,918,91.0,85.0,0,0
486.75,-4.25,515,13.75,162.25,0,0
486.75,-4.25,715,176.75,-0.75,0,0
486.75,-4.25,915,86.75,89.25,0,0
482.75,-4.0,512,9.75,166.25,0,0
482.75,-4.0,712,172.75,3.25,0,0
482.75,-4.0,912,82.75,93.25,0,0
479.0,-3.75,509,6.0,170.0,0,0
479.0,-3.75,709,169.0,7.0,0,0
479.0,-3.75,909,79.0,97.0,0,0
475.5,-3.5,506,2.5,173.5,0,0
475.5,-3.5,706,165.5,10.5,0,0
475.5,-3.5,906,75.5,100.5,0,0
472.25,-3.25,503,-0.75,176.75,0,0
472.25,-3.25,703,162.25,13.75,0,0
472.25,-3.25,903,72.25,103.75,0,0
469.25,-3.0,500,-3.75,179.75,0,0
469.25,-3.0,700,159.25,16.75,0,0
469.25,-3.0,900,69.25,106.75,0,0
466.5,-2.75,497,-6.5,182.5,0,0
466.5,-2.75,697,156.5,19.5,0,0
466.5,-2.75,897,66.5,109.5,0,0
464.0,-2.5,494,-9.0,185.0,0,0
464.0,-2.5,694,154.0,22.0,0,0
464.0,-2.5,894,64.0,112.0,0,0
461.75,-2.25,491,-11.25,187.25,0,0
461.75,-2.25,691,151.75,24.25,0,0
461.75,-2.25,891,61.75,114.25,0,0
459.75,-2.0,488,-13.25,189.25,0,0
459.75,-2.0,688,149.75,26.25,0,0
459.75,-2.0,888,59.75,116.25,0,0
458.0,-1.75,485,-15.0,191.0,0,0
458.0,-1.75,685,148.0,28.0,0,0
458.0,-1.75,885,58.0,118.0,0,0
456.5,-1.5,482,-16.5,192.5,0,0
456.5,-1.5,682,146.5,29.5,0,0
456.5,-1.5,882,56.5,119.5,0,0
455.25,-1.25,479,-17.75,193.75,0,0
455.25,-1.25,679,145.25,30.75,0,0
455.25,-1.25,879,55.25,120.75,0,0
454.25,-1.0,476,-18.75,194.75,0,0
454.25,-1.0,676,144.25,31.75,0,0
454.25,-1.0,876,54.25,121.75,0,0
453.5,-0.75,473,-19.5,195.5,0,0
453.5,-0.75,673,143.5,32.5,0,0
453.5,-0.75,873,53.5,122.5,0,0
453.0,-0.5,470,-20.0,196.0,0,0
453.0,-0.5,670,143.0,33.0,0,0
453.0,-0.5,870,53.0,123.0,0,0
452.75,-0.25,467,-20.25,196.25,0,0
452.75,-0.25,667,142.75,33.25,0,0
452.75,-0.25,867,52.75,123.25,0,0
452.75,0.0,464,-20.25,196.25,0,0
452.75,0.0,664,142.75,33.25,0,0
452.75,0.0,864,52.75,123.25,0,0
453.0,0.25,461,-20.0,196.0,0,0
453.0,0.25,661,143.0,33.0,0,0
453.0,0.25,861,53.0,123.0,0,0
453.5,0.5,458,-19.5,195.5,0,0
453.5,0.5,658,143.5,32.5,0,0
453.5,0.5,858,53.5,122.5,0,0
454.25,0.75,455,-18.75,194.75,0,0
454.25,0.75,655,144.25,31.75,0,0
454.25,0.75,855,54.25,121.75,0,0
455.25,1.0,452,-17.75,193.75,0,0
455.25,1.0,652,145.25,30.75,0,0
455.25,1.0,852,55.25,120.75,0,0
456.5,1.25,449,-16.5,192.5,0,0
456.5,1.25,649,146.5,29.5,0,0
456.5,1.25,849,56.5,119.5,0,0
458.0,1.5,446,-15.0,191.0,0,0
458.0,1.5,646,148.0,28.0,0,0
458.0,1.5,846,58.0,118.0,0,0
459.75,1.75,443,-13.25,189.25,0,0
459.75,1.75,643,149.75,26.25,0,0
459.75,1.75,843,59.75,116.25,0,0
461.75,2.0,440,-11.25,187.25,0,0
461.75,2.0,640,151.75,24.25,0,0
461.75,2.0,840,61.75,114.25,0,0
464.0,2.25,437,-9.0,185.0,0,0
464.0,2.25,637,154.0,22.0,0,0
464.0,2.25,837,64.0,112.0,0,0
466.5,2.5,434,-6.5,182.5,0,0
466.5,2.5,634,156.5,19.5,0,0
466.5,2.5,834,66.5,109.5,0,0
469.25,2.75,431,-3.75,179.75,0,0
469.25,2.75,631,159.25,16.75,0,0
469.25,2.75,831,69.25,106.75,0,0
472.25,3.0,428,-0.75,176.75,0,0
472.25,3.0,628,162.25,13.75,0,0
472.25,3.0,828,72.25,103.75,0,0
475.5,3.25,425,2.5,173.5,0,0
475.5,3.25,625,165.5,10.5,0,0
475.5,3.25,825,75.5,100.5,0,0
479.0,3.5,422,6.0,170.0,0,0
479.0,3.5,622,169.0,7.0,0,0
479.0,3.5,822,79.0,97.0,0,0
482.75,3.75,419,9.75,166.25,0,0
482.75,3.75,619,172.75,3.25,0,0
482.75,3.75,819,82.75,93.25,0,0
478.0,-4.75,416,5.0,171.0,0,0
478.0,-4.75,616,168.0,8.0,0,0
478.0,-4.75,816,78.0,98.0,0,0
473.5,-4.5,413,0.5,175.5,0,0
473.5,-4.5,613,163.5,12.5,0,0
473.5,-4.5,813,73.5,102.5,0,0
469.25,-4.25,410,-3.75,179.75,0,0
469.25,-4.25,610,159.25,16.75,0,0
469.25,-4.25,810,69.25,106.75,0,0
465.25,-4.0,407,-7.75,183.75,0,0
465.25,-4.0,607,155.25,20.75,0,0
465.25,-4.0,807,65.25,110.75,0,0
461.5,-3.75,404,-11.5,187.5,0,0
461.5,-3.75,604,151.5,24.5,0,0
461.5,-3.75,804,61.5,114.5,0,0
458.0,-3.5,401,-15.0,191.0,0,0
458.0,-3.5,601,148.0,28.0,0,0
458.0,-3.5,801,58.0,118.0,0,0
454.75,-3.25,398,-18.25,194.25,0,0
454.75,-3.25,598,144.75,31.25,0,0
454.75,-3.25,798,54.75,121.25,0,0
451.75,-3.0,395,-21.25,197.25,0,0
451.75,-3.0,595,141.75,34.25,0,0
451.75,-3.0,795,51.75,124.25,0,0
449.0,-2.75,392,-24.0,200.0,0,0
449.0,-2.75,592,139.0,37.0,0,0
449.0,-2.75,792,49.0,127.0,0,0
446.5,-2.5,389,-26.5,202.5,0,0
446.5,-2.5,589,136.5,39.5,0,0
446.5,-2.5,789,46.5,129.5,0,0
444.25,-2.25,386,-28.75,204.75,0,0
444.25,-2.25,586,134.25,41.75,0,0
444.25,-2.25,786,44.25,131.75,0,0
442.25,-2.0,383,-30.75,206.75,0,0
442.25,-2.0,583,132.25,43.75,0,0
442.25,-2.0,783,42.25,133.75,0,0
440.5,-1.75,380,-32.5,208.5,0,0
440.5,-1.75,580,130.5,45.5,0,0
440.5,-1.75,780,40.5,135.5,0,0
439.0,-1.5,377,-34.0,210.0,0,0
439.0,-1.5,577,129.0,47.0,0,0
439.0,-1.5,777,39.0,137.0,0,0
437.75,-1.25,374,-35.25,211.25,0,0
437.75,-1.25,574,127.75,48.25,0,0
437.75,-1.25,774,37.75,138.25,0,0
436.75,-1.0,371,-36.25,212.25,0,0
436.75,-1.0,571,126.75,49.25,0,0
436.75,-1.0,771,36.75,139.25,0,0
436.0,-0.75,368,-37.0,213.0,0,0
436.0,-0.75,568,126.0,50.0,0,0
